Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,6624086313.14334,7346566037.83392,7793042529.15992,8414050621.01716,9213648655.97511,10041659445.118,10939526218.6393,11634569521.9273,12499863917.1003,13647475854.0287,15312791743.8476,17788536733.1204,21973207929.0434,29399860144.7748,35051468639.576,39902300703.1682,42791707448.0325,51343861460.328,61809208755.804,73647694287.1848,81737498404.5948,70755997062.3812,70996111962.5716,71838528420.4075,67719055773.3306,69114996009.577,98648254168.5444,123682091858.946,132817124707.456,132584448257.93,165811372382.912,173113449616.971,194314032056.098,189634029338.696,202738023129.743,240094169510.031,235952581232.129,211724812267.448,217068085815.918,216421809125.916,196181599831.287,196477206829.33,212837224022.813,260779834340.097,299210411454.823,313952317330.776,333905979332.481,386760177589.497,429234399096.173,399290118782.429,389827789217.634,428954737064.057,406750487603.59,426580502769.417,438556021078.034,379546097300.633,393687359770.273,414926138132.691,452582294972.775,442983642371.842,434397601557.696,480467037338.783,471773629830.381,511685203845.001
Austria,AUT,"Population, total",SP.POP.TOTL,7047539,7086299,7129864,7175811,7223801,7270889,7322066,7376998,7415403,7441055,7467086,7500482,7544201,7586115,7599038,7578903,7565525,7568430,7562305,7549425,7549433,7568710,7574140,7561910,7561434,7564985,7569794,7574586,7585317,7619567,7677850,7754891,7840709,7905633,7936118,7948278,7959017,7968041,7976789,7992324,8011566,8042293,8081957,8121423,8171966,8227829,8268641,8295487,8321496,8343323,8363404,8391643,8429991,8479823,8546356,8642699,8736668,8797566,8840521,8879920,8916864,8955797,9041851,9131761
Azerbaijan,AZE,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1238.27189274842,734.944232805688,60.2351205405972,209.530954548425,157.063549947072,314.55801908334,409.185543774103,505.516204188336,561.906807871869,573.893528734031,655.097249579917,703.670998584686,763.108895463487,883.692580745256,1045.0136328106,1578.36733030667,2472.95725732287,3851.33015175141,5574.46810432575,4950.39949009423,5843.5337683582,7189.81869211976,7495.86527658099,7875.34536661549,7890.84028062087,5500.50364628486,3880.6852276838,4147.1981423222,4739.7943123408,4805.75371765917,4229.91064904503,5408.04535175023,7770.594223351,7125.90858368611
Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8884848484.84848,5344000000,444658671.586716,1570392598.14954,1193141110.35043,2417331192.9526,3176507376.31836,3962362387.47922,4446368570.6901,4581248566.50158,5272615722.96892,5707616203.72011,6236087738.28284,7276413079.11451,8680405740.94125,13245421880.834,20981929497.6188,33049419431.2244,48851293785.4483,44292427184.9492,52909294791.9262,65952796427.9473,69679944504.1972,74160560123.6902,75239785452.1022,53076235354.746,37866996882.9157,40866627351.9817,47112470051.7701,48174235294.1176,42693000000,54825411764.7059,78807470588.2353,72356176470.5882
Azerbaijan,AZE,"Population, total",SP.POP.TOTL,3894500,4045750,4168150,4293550,4439250,4574650,4708150,4832000,4948500,5063300,5172050,5282950,5391450,5493900,5594100,5689050,5781000,5876150,5976150,6071300,6160500,6257750,6357550,6459800,6567850,6670150,6770300,6875350,6974600,7076550,7175200,7271300,7382050,7494800,7596550,7684850,7763000,7838250,7913000,7982750,8048600,8111200,8171950,8234100,8306500,8391850,8484550,8581300,8763400,8947243,9054332,9173082,9295784,9416801,9535079,9649341,9757812,9854033,9939771,10024283,10093121,10137750,10141756,10153958
"Bahamas, The",BHS,GDP per capita (current US$),NY.GDP.PCAP.CD,1459.25353894533,1555.04630358526,1651.21829486338,1759.23657675868,1883.44349106778,2029.52301550644,2239.23963996539,2452.74763198925,2668.01498039262,3026.72757204421,2916.49998378221,3004.34356612542,3013.95016704496,3341.2852169669,3079.74014083821,2840.58965343091,2993.45923795227,3253.37543404956,3720.04057901064,4994.08535249529,5742.58362505698,6028.80641044063,6559.46869259478,7081.38194836084,8201.70133768379,9167.14687502469,9600.599527833,10361.3488079104,10575.797153666,11291.4764472044,11473.3008389353,11082.3528573617,10873.4047501635,10613.0658785813,10991.2346674131,11374.6056703852,11783.797197226,20367.5732702056,21667.448821694,24041.0933188158,24940.0775086078,25371.9237667614,26781.6195938652,26429.1247787663,26650.2934234303,28602.4181869995,29184.7865087908,30051.8489587756,29392.3824416397,27512.9130950084,27473.100430502,27090.8376801379,28552.0242683151,27432.9534269421,28705.6170840548,30289.4022514831,30266.5859220987,31337.1832464755,32124.4051059669,32979.5401279534,25155.6725432789,28682.3270000732,33044.388209429,35896.50510715
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,169735993.889504,190021993.159208,212169992.36188,237649991.4446,266559990.40384,300271989.190208,346800000,398000000,453800000,538700000,539500000,573400000,590900000,670900000,632400000,596200000,642100000,713000000,832400000,1139800100,1335300000,1426500000,1578300000,1732800000,2041100000,2320699900,2472500000,2713999900,2817900000,3062000000,3166000000,3111160000,3109000000,3092000000,3259000000,3429000000,3609000000,6332360000,6833220000,7683870000,8076470000,8317830000,8881160000,8870090000,9055290000,9836200000,10167250000,10618340000,10526000000,9981960000,10095760000,10070450000,10720400000,10395800000,10974100000,11671900000,11745100000,12236700000,12615800000,13016200000,9958200000,11368900000,13136400000,14338500000
"Bahamas, The",BHS,"Population, total",SP.POP.TOTL,116317,122197,128493,135087,141528,147952,154874,162267,170089,177981,184982,190857,196055,200791,205342,209886,214501,219157,223761,228230,232526,236614,240614,244698,248863,253154,257536,261935,266448,271178,275945,280731,285927,291339,296509,301461,306268,310904,315368,319614,323835,327836,331614,335618,339782,343894,348375,353334,358120,362810,367478,371729,375469,378953,382298,385346,388055,390485,392717,394675,395863,396373,397538,399440
Bahrain,BHR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,1741.82245407152,1829.74070543315,2205.917004377,2981.09253134976,3873.71629107511,3880.44047162927,5310.19132615533,6358.42084195442,6925.98893207436,7890.82982494874,9732.72587186027,10556.5091718735,10712.1529364009,10598.8427157127,10696.9331055208,9648.65643032674,7776.95657736318,8332.91425406054,8771.7853534009,8833.41134256929,9342.53891401688,10434.1323962786,10460.1583222808,11151.871495742,11629.3595219612,11900.9317778335,12091.7802188235,12254.6662583128,11625.0343768343,12123.3534715368,14214.4836839343,13573.2339887597,13501.4708801425,14486.0269029822,15963.9493171617,17966.1657837625,19267.282615072,20908.4042548073,23299.4992780392,19465.3140745038,21819.3291098099,25032.7867743333,26438.6733230428,26989.7601148469,26451.7965647453,23734.0551143019,23800.001440631,24784.7693514607,26324.4066549559,27259.7438599327,24342.8444554718,27147.8083882286,30616.2610677495,29218.8605634137
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,391577364.077364,422181562.186708,534081183.680728,761132545.104221,1042176883.51827,1099107600.50569,1581709518.98261,1989060283.04271,2272042965.21126,2710160739.18742,3493834468.02865,3943109531.91489,4145421079.78723,4247030468.08511,4440874566.48936,4152376484.04255,3470746843.08511,3856922694.14894,4209834172.87234,4393093962.76596,4809511005.31915,5248911170.21277,5402232446.80851,5913001063.82979,6330627925.53191,6651180851.06383,6938166755.31915,7219407712.76596,7031309042.55319,7528469148.93617,9062898936.17021,8976196808.51064,9593510638.29787,11074813829.7872,13150159574.4681,15968723404.2553,18504760638.2979,21730000000,25710904255.3191,22938218085.1064,26805984042.5532,29914680851.0638,31963404255.3191,33823324468.0851,34772526595.7447,32523297872.3404,33884680851.0638,37204813829.7872,39567978723.4043,40446808510.6383,35837632978.7234,40840212765.9574,46680398936.1702,46079867021.2766
Bahrain,BHR,"Population, total",SP.POP.TOTL,165477,172346,179349,186501,193816,200866,207543,214189,219337,222469,224809,230733,242113,255320,269038,283243,297863,312823,328046,343457,358978,373524,386983,400707,415154,430358,446286,462854,479929,497327,514797,503052,516458,530225,544366,558879,573792,589115,604842,620989,637582,661316,710553,764517,823741,888822,960424,1039295,1103496,1178415,1228543,1195020,1208964,1253191,1314562,1370322,1423726,1501116,1503091,1483756,1472204,1504365,1524693,1577059
Bangladesh,BGD,GDP per capita (current US$),NY.GDP.PCAP.CD,82.4812774116354,90.3685786294248,92.5894211769315,94.1423742967849,92.5782977938389,98.6041470420746,104.42205467886,114.209881696109,114.414967470375,125.880311698198,130.218160844955,124.533963099152,87.773765191476,109.691726756912,164.986393602814,249.804254016022,126.693044204437,117.887771379224,158.324255152285,181.130706703135,206.075714312155,224.241392391192,199.595944646851,184.70677287459,193.435020976238,222.22018039634,212.14899385306,231.499584520483,247.901465967332,263.005720827547,283.053737055234,272.064948495878,273.465072520272,280.757274450366,280.603031791216,309.458680823367,371.917937677345,379.284917709635,385.616881752796,388.095684268235,396.670730249751,394.65641001891,393.886422327628,426.74880754362,455.614016909798,480.08585075452,490.388026533289,537.955492792911,613.06204104124,679.211477428056,757.385280361508,837.336944695647,859.680536375497,958.262989798283,1094.46199702838,1224.38647668165,1649.28380858601,1811.08221668646,1965.24372731467,2129.79896954606,2248.85078828233,2482.84917843357,2716.48592677835,2551.01772674142
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,4274894083.33333,4817580375,5081413541.66667,5319458562.5,5386054833.33333,5906636791.66667,6439687854.16667,7253575687.5,7483685770.83333,8471006437.5,8992722166.66667,8751843187.5,6288245866.66667,8086725729.3407,12512460519.7088,19448348073.4565,10117113333.3333,9651149301.8746,13281767142.8571,15565480321.9448,18138049095.6072,20249694002.448,18525399201.5968,17609048821.5488,18920840000,22278423076.9231,21774033333.3333,24298032258.0645,26579005558.3652,28781715188.8919,31598340778.2164,30957483949.5798,31708874594.1645,33166519417.9894,33768660882.793,37939748768.6567,46438484107.5795,48244309133.4895,49984559471.3656,51270569883.5275,53369787318.6245,53991289844.3291,54724081490.5102,60158929188.2556,65108544250.0425,69476001239.419,71795736172.1561,79611644974.5571,91636997370.9772,102475158190.998,115275540051.262,128607482310.357,133310747603.483,149998957434.186,172886611653.786,195146608978.131,265224515675.034,293732446624.596,321362752441.78,351231654603.692,373979442362.193,416271647911.014,460131688909.301,437415331040.994
Bangladesh,BGD,"Population, total",SP.POP.TOTL,51828660,53310348,54881146,56504402,58178374,59902519,61669806,63510929,65408276,67294133,69058894,70276758,71641519,73722294,75839348,77854351,79855318,81867264,83889655,85935072,88016432,90303105,92814507,95335155,97814966,100253825,102635572,104959291,107216008,109433799,111633717,113787109,115952192,118132360,120343179,122600370,124862179,127198069,129622332,132108065,134544304,136805810,138933658,140970351,142902856,144715786,146405973,147989278,149474264,150873714,152201981,153591076,155070101,156532141,157964929,159383179,160811932,162186147,163523103,164913055,166298024,167658854,169384897,171466990
Barbados,BRB,GDP per capita (current US$),NY.GDP.PCAP.CD,346.575456648924,366.135498932152,377.438456208614,420.504389363287,413.625431992887,433.228679580703,462.028452362603,508.128570592714,505.889066146294,566.833205048027,666.475008721385,749.801293322509,856.072102177747,1041.72980875599,1243.3542287421,1601.18883256516,1733.64540764741,1967.59344395667,2197.89906243719,2667.90751006045,4024.58856621204,4416.71519879857,4598.7626399513,4866.35999061756,5283.57944099441,5509.8746029115,6031.35860779383,6624.59939505809,7032.65370811416,7772.55022803365,7781.40573306125,7790.26229439159,7519.20143544898,7904.70762426389,8223.16681181719,8460.47380869104,9011.77884838722,9521.57127377123,10734.3637242884,11244.3087668392,11674.6736471764,11639.5160522054,11760.4524736133,12075.9587020649,12886.3665272467,14214.4202213572,15619.6005955511,17235.4396434785,17565.6929970592,16294.9099491834,18860.3833703309,19345.9953139542,19034.0708028512,19308.0091116993,19277.9423599235,18954.2913724506,19065.8069800213,19692.7606711615,20055.915870771,20583.7265786414,18347.1109131055,18696.7858952957,22164.0260273876,23804.0249914995
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,80021846.9120401,85363759.3050333,88782583.4232151,99893761.2239743,99252731.4101492,105021996.817915,113195122.715028,125553996.636324,125733668.5,141393142,166210203,186826488.654583,213725248.885492,260767889.187417,311804643.421258,402178605.019554,435911268.58968,495097667.929041,552883707.055138,670362452.145379,1012280614.52792,1114204743.20091,1163923830.35847,1236016506.73694,1346890071.09829,1409536120.91682,1547755183.21484,1704370307.76115,1812757917.76463,2006165166.80754,2012131457.26644,2020583702.08323,1957000000,2063342117.03873,2151344901.30761,2216974096.35559,2363645403.47039,2498384129.66738,2817083478.34734,2951822204.54432,3059500000,3054500000,3106500000,3209500000,3444500000,3819500000,4217323400,4675767950,4790410400,4466809600,5191188500,5342183800,5271257500,5361158350,5365976700,5288057750,5330761500,5517340450,5629916200,5788288000,5168344450,5275242050,6257303500,6720733200
Barbados,BRB,"Population, total",SP.POP.TOTL,230893,233148,235224,237557,239958,242417,244996,247091,248540,249444,249387,249168,249658,250322,250777,251175,251442,251626,251551,251269,251524,252270,253095,253992,254920,255820,256618,257279,257763,258109,258582,259373,260267,261027,261620,262039,262284,262392,262436,262517,262063,262425,264148,265776,267298,268706,270002,271288,272714,274123,275243,276139,276938,277665,278348,278990,279598,280171,280711,281207,281698,282147,282318,282336
Belarus,BLR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1706.64091882343,1805.45592531527,1658.08641281239,1589.51011343649,1460.00791360458,1370.69991385664,1452.5071047646,1396.6571872706,1511.25979105507,1210.5874393672,1276.28038121269,1244.37318523431,1479.38066337175,1819.52653114699,2378.33700470129,3126.07176665248,3848.22350300163,4735.48107556066,6376.17569162063,5352.48809190697,6034.67885177216,6527.6593428786,6953.21591683101,7998.0802045456,8341.29014337961,5967.06856034227,5039.77560949445,5785.53397723676,6360.05310087258,6837.76832136779,6542.8645398436,7489.71894713888,7994.64806074889,7829.05313660622
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17389558232.9317,18404907975.4601,16939790093.9054,16275073526.9819,14931435232.078,13972683273.5692,14756846153.8462,14130585516.1787,15221352698.8944,12138243080.6258,12736780455.1539,12354820143.8849,14594900944.7658,17825444724.4878,23141566292.9462,30210091836.8294,36961894281.3444,45275711995.825,60752106347.126,50873167326.0414,57231904542.8755,61762382327.9319,65685890438.8922,75527558966.4473,78812805039.0743,56454889146.6088,47723545321.259,54725302249.8088,60031173807.7196,64410122847.3508,61371755326.2351,69673747131.87,73775179924.603,71857382745.6066
Belarus,BLR,"Population, total",SP.POP.TOTL,8198000,8271216,8351928,8437232,8524224,8610000,8696496,8785648,8874552,8960304,9040000,9115576,9188968,9257272,9317584,9367000,9411000,9463000,9525000,9584000,9643000,9710000,9776000,9843000,9910000,9975000,10043000,10111000,10140000,10170000,10189348,10194050,10216470,10239050,10226955,10193831,10159569,10117433,10071963,10026738,9979610,9928549,9865548,9796749,9730146,9663915,9604924,9560953,9527985,9504583,9483836,9461643,9446836,9443211,9448515,9461076,9469379,9458989,9438785,9419758,9379952,9302585,9228071,9178298
Belgium,BEL,GDP per capita (current US$),NY.GDP.PCAP.CD,1290.28607216192,1367.78885228138,1457.26516998378,1555.02293182578,1724.01894179056,1859.50998671639,1983.13119821777,2113.82194132888,2251.31575906782,2490.1071730838,2765.89099664794,3082.92798879126,3831.63189999433,4900.96220075866,5733.79813933878,6701.37736052433,7243.04734119583,8426.94695947372,10289.7684173296,11810.6158754725,12864.0025661396,10622.8024830789,9343.86109959618,8846.23429846974,8457.26880316374,8750.81851250536,12170.0406962702,15135.8523116968,16391.093827791,16525.0617432848,20600.3752789827,21041.6606519648,23372.619171015,22283.9360213551,24208.5547931447,28413.8264387368,27489.5551770488,24820.9380503896,25338.4432934904,25252.8019066564,23098.8865077401,23015.0712632462,25006.191397109,30655.2092679024,35429.4077933344,36809.7013403619,38705.1067959147,44319.165448813,48303.397956286,44923.3400135081,44197.393671162,47760.8298776546,44874.1709182123,46964.5946777056,47995.7786961339,40893.804537772,41854.5498296444,44035.3239358548,47487.2100392561,46716.6227467964,45906.2875805246,51655.7883303715,50807.2047084918,54700.9093236712
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,11810619368.3874,12561701694.3319,13436827166.5187,14445805381.3872,16168044450.2523,17597783297.4583,18894891312.2977,20252508995.4745,21654856965.4281,24019653474.9959,26706196046.7931,29821661869.912,37209418018.5134,47743801490.3747,56033077879.0389,65678189097.2908,71113882967.6071,82839905458.6382,101246526194.441,116315456796.918,126829314388.191,104730018470.23,92095926187.5331,87184239053.2544,83349530159.1734,86268264148.3796,120018787249.413,149394404105.889,162299103675.261,164221056511.057,205331747947.851,210510999409.333,234781652446.675,224721795708.955,244884129491.198,288025588396.278,279201433224.756,252708051420.839,258528339631.029,258245733221.468,236792460312.471,236746141604.37,258383599375.177,318082528506.588,369214712443.206,385714762230.039,408259840868.823,470922156309.453,517328087920.078,485014525992.461,481556503720.001,527196649048.639,498414364944.961,524097026598.55,537987419164.351,461044767544.531,474271566739.729,500908767351.53,542638913427.921,536726344405.489,529694473501.791,598494036474.409,593438820508.173,644782756682.756
